"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85722","Naseby Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","97.1429","85.4669","99.4939","74.3246","99.7502","34","35","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85759","Nechells Practice","General Practice","Persons","8+ yrs","","","2019/20","80.4545","74.7108","85.153","71.0008","87.3744","177","220","","","Lower","Lower","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M89015","Northbrook Health Centre","General Practice","Persons","8+ yrs","","","2019/20","80","74.6044","84.4876","71.1447","86.6478","200","250","","","Lower","Lower","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85077","Northwood Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","93.254","89.4632","95.7458","86.6286","96.7208","235","252","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","Y02794","Oakleaf","General Practice","Persons","8+ yrs","","","2019/20","91.1538","87.0762","94.0331","84.1557","95.236","237","260","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85078","Oakwood Surgery","General Practice","Persons","8+ yrs","","","2019/20","90.1235","87.1481","92.4695","85.1371","93.5634","438","486","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85034","Omnia Practice","General Practice","Persons","8+ yrs","","","2019/20","84.0226","80.6668","86.8905","78.5203","88.3249","447","532","","","Lower","Lower","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85739","Pak Health Centre- R.Bhatti","General Practice","Persons","8+ yrs","","","2019/20","90.9091","84.4527","94.8479","79.5855","96.2478","110","121","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M89001","Parkfield Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","96.2264","87.2457","98.959","78.91","99.4279","51","53","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85803","Pearl Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","92.7928","88.6145","95.5153","85.4875","96.5684","206","222","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85624","Perry Park Surgery","General Practice","Persons","8+ yrs","","","2019/20","87.5862","81.2307","92.0016","76.7446","93.7829","127","145","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","Y02571","Poplar Primary Care Centre","General Practice","Persons","8+ yrs","","","2019/20","87.8049","80.8513","92.4686","75.8854","94.2771","108","123","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M91642","Queslett Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","92.3077","79.6789","97.3493","69.5319","98.4399","36","39","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85070","Reservoir Road Surgery","General Practice","Persons","8+ yrs","","","2019/20","86.5385","81.8539","90.1591","78.6906","91.7974","225","260","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M89007","Richmond Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","90","84.3737","93.7506","80.2794","95.2148","144","160","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85172","Ridgacre House Surgery","General Practice","Persons","8+ yrs","","","2019/20","88.8514","84.7566","91.9506","81.9421","93.3321","263","296","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85156","River Brook Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","89.7561","84.8478","93.2018","81.3491","94.624","184","205","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85171","Rowlands Road Surgery","General Practice","Persons","8+ yrs","","","2019/20","92.1875","82.9805","96.6169","75.5962","97.8237","59","64","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85110","Saltley and Fernbank Medical Practice","General Practice","Persons","8+ yrs","","","2019/20","92.2559","88.6481","94.7845","86.0417","95.8374","274","297","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85141","Schoolacre Road Surgery","General Practice","Persons","8+ yrs","","","2019/20","94.3182","87.3801","97.5489","81.5367","98.4227","83","88","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85055","Selly Oak Health Centre","General Practice","Persons","8+ yrs","","","2019/20","93.2203","87.1905","96.5249","82.3826","97.5863","110","118","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85042","Selly Park Surgery","General Practice","Persons","8+ yrs","","","2019/20","83.3333","74.629","89.4726","68.7092","91.9259","80","96","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85001","Shah Zaman Surgery","General Practice","Persons","8+ yrs","","","2019/20","91.7355","85.4535","95.4491","80.6342","96.7311","111","121","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85062","Shenley Green Surgery","General Practice","Persons","8+ yrs","","","2019/20","91.2791","86.1107","94.6438","82.2824","95.9332","157","172","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M88020","Sherwood House Medical Practice","General Practice","Persons","8+ yrs","","","2019/20","79.3388","73.7986","83.9622","70.2582","86.1919","192","242","","","Lower","Lower","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85108","Small Heath Medical Practice","General Practice","Persons","8+ yrs","","","2019/20","91.9753","86.7555","95.2506","82.8163","96.4611","149","162","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M89017","Solihull Healthcare Partnership","General Practice","Persons","8+ yrs","","","2019/20","90.7291","88.8805","92.297","87.6822","93.0818","1008","1111","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85756","Springfield Medical Pract","General Practice","Persons","8+ yrs","","","2019/20","94.3182","87.3801","97.5489","81.5367","98.4227","83","88","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85774","Springfield Surgery","General Practice","Persons","8+ yrs","","","2019/20","94.6429","90.1335","97.1563","86.4941","97.9894","159","168","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85030","St Heliers Medical Practice","General Practice","Persons","8+ yrs","","","2019/20","87.6574","84.0564","90.5367","81.6547","91.8911","348","397","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M89005","St.Margarets Medical Practice","General Practice","Persons","8+ yrs","","","2019/20","91.411","86.1002","94.8149","82.1404","96.098","149","163","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85783","Strensham Road Surgery","General Practice","Persons","8+ yrs","","","2019/20","99.4286","96.8347","99.8991","93.7916","99.9501","174","175","","","Higher","Higher","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85749","Surgery Aubery Road","General Practice","Persons","8+ yrs","","","2019/20","98.2759","90.8591","99.695","83.0527","99.8494","57","58","","","Higher","Higher","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85046","Sutton Coldfield Group Practice","General Practice","Persons","8+ yrs","","","2019/20","86.8519","84.7052","88.7373","83.3488","89.709","938","1080","","","Lower","Lower","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85115","Sutton Road Surgery","General Practice","Persons","8+ yrs","","","2019/20","86.4198","77.2969","92.2445","70.8093","94.3484","70","81","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85177","Swanswell Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","91.7127","86.778","94.9136","83.1061","96.1384","166","181","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85794","The Balaji Surgery, The Sparkbrook Chc","General Practice","Persons","8+ yrs","","","2019/20","92.1569","85.2813","95.9723","79.8933","97.2025","94","102","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85174","The Brook Surgery","General Practice","Persons","8+ yrs","","","2019/20","85.8333","78.4805","90.9631","73.3629","93.021","103","120","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M89026","The Castle Practice","General Practice","Persons","8+ yrs","","","2019/20","84.6154","79.437","88.6756","75.9859","90.5303","198","234","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85081","The Dove Medical Practice","General Practice","Persons","8+ yrs","","","2019/20","92.5714","89.3381","94.8804","87.02","95.8615","324","350","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85031","The Harlequin Surgery","General Practice","Persons","8+ yrs","","","2019/20","89.7059","85.5244","92.7814","82.6029","94.1154","244","272","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85175","The Hawthorns Surgery","General Practice","Persons","8+ yrs","","","2019/20","92.2619","87.212","95.4223","83.3884","96.5893","155","168","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","Y05826","The Hill GP Practice","General Practice","Persons","8+ yrs","","","2019/20","95.2381","91.1991","97.4748","87.91","98.2146","180","189","","","Similar","Higher","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85146","The Khattak Memorial Surgery","General Practice","Persons","8+ yrs","","","2019/20","86.9919","79.9112","91.8319","74.9125","93.7411","107","123","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85024","The Limes Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","96.0177","92.6062","97.891","89.7952","98.509","217","226","","","Higher","Higher","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85033","The Manor Practice","General Practice","Persons","8+ yrs","","","2019/20","95.2381","92.8955","96.8346","91.156","97.488","440","462","","","Higher","Higher","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85060","The Oaks Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","92.7171","89.5429","94.9818","87.2648","95.9436","331","357","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85005","The Park Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","91.6084","87.8177","94.2962","85.102","95.426","262","286","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85008","The Poolway Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","93.8462","85.2178","97.5811","77.9572","98.5021","61","65","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85770","The Sheldon Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","97.5904","91.6337","99.3367","85.7245","99.6352","81","83","","","Higher","Higher","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85053","The St.Clements Surgery","General Practice","Persons","8+ yrs","","","2019/20","92.8571","88.5506","95.6239","85.3076","96.6785","195","210","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85011","The Swan Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","90.3226","85.6593","93.5831","82.3194","94.9264","196","217","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85084","The Wand Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","96.0591","92.4176","97.9898","89.3756","98.6039","195","203","","","Higher","Higher","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85669","Tudor Practice Stockland Green","General Practice","Persons","8+ yrs","","","2019/20","93.6508","87.9708","96.7479","83.4099","97.7413","118","126","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85167","University Medical Practice","General Practice","Persons","8+ yrs","","","2019/20","95.279","91.7454","97.3437","88.9259","98.0666","222","233","","","Similar","Higher","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85782","University Southgate Practice","General Practice","Persons","8+ yrs","","","2019/20","94.2308","84.3575","98.0186","75.9035","98.833","49","52","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85753","Vicarage Road Surgery","General Practice","Persons","8+ yrs","","","2019/20","91.9355","82.4714","96.5062","74.9244","97.7526","57","62","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85105","Victoria Road Surgery","General Practice","Persons","8+ yrs","","","2019/20","98.4848","94.644","99.5835","90.6568","99.7709","130","132","","","Higher","Higher","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85074","Wake Green Surgery","General Practice","Persons","8+ yrs","","","2019/20","86.6242","80.4167","91.0822","76.1073","92.9412","136","157","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85066","Ward End Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","87.1508","81.4574","91.2832","77.5068","93.0317","156","179","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85153","Weather Oak Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","89.6104","80.8156","94.6407","74.2025","96.2774","69","77","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85056","Weoley Park Surgery","General Practice","Persons","8+ yrs","","","2019/20","95.122","90.6707","97.5078","87.0092","98.2691","156","164","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85134","West Heath Primary C Ctr","General Practice","Persons","8+ yrs","","","2019/20","86.4865","76.8808","92.491","70.0289","94.6034","64","74","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85007","West Heath Surgery","General Practice","Persons","8+ yrs","","","2019/20","83.913","78.614","88.0979","75.1018","90.0204","193","230","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85035","Woodgate Valley Health Centre","General Practice","Persons","8+ yrs","","","2019/20","88.8158","82.8191","92.8989","78.5224","94.5202","135","152","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85047","Woodland Road Surgery","General Practice","Persons","8+ yrs","","","2019/20","95.8333","91.2082","98.0766","87.2419","98.7238","138","144","","","Similar","Higher","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85071","Wychall Lane Surgery","General Practice","Persons","8+ yrs","","","2019/20","82.9167","77.6458","87.1504","74.1877","89.1264","199","240","","","Lower","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85061","Yardley Green Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","81.9588","77.8252","85.4657","75.1821","87.2","318","388","","","Lower","Lower","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85094","Yardley Medical Centre","General Practice","Persons","8+ yrs","","","2019/20","81.5789","66.5811","90.7782","56.7428","93.7309","31","38","","","Similar","Similar","20190000","","","1y"
"90613","AST002 - Patients with Asthma (8+): measures of variability/reversibility recorded, denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85018","Yardley Wood Health Centre","General Practice","Persons","8+ yrs","","","2019/20","85.8086","81.4301","89.2905","78.5174","90.9116","260","303","","","Similar","Similar","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","","","E92000001","England","England","Persons","All ages","","","2019/20","67.14244782010462","67.09590994050896","67.18895206638668","67.06905732026433","67.21575471054646","2629215","3915876","","","","","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","","","E38000220","NHS Birmingham and Solihull CCG","General Practice","Persons","All ages","","","2019/20","68.15259810447031","67.84380805099318","68.4598014332444","67.66502773597209","68.63622426819","59900","87891","","","Higher","","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85736","Acocks Green Medical Centre","General Practice","Persons","All ages","","","2019/20","72.5552","67.3949","77.1754","64.2362","79.555","230","317","","","Similar","Similar","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85139","Alpha Medical Practice","General Practice","Persons","All ages","","","2019/20","69.5035","64.9569","73.6991","62.2187","75.9272","294","423","","","Similar","Similar","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85123","Al-Shafa Medical Centre","General Practice","Persons","All ages","","","2019/20","72.7451","68.7213","76.4288","66.2758","78.3782","371","510","","","Similar","Similar","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85149","Alum Rock Medical Centre","General Practice","Persons","All ages","","","2019/20","92.9782","90.0975","95.0668","88.0448","95.969","384","413","","","Higher","Higher","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","Y01068","Amaanah Medical Practice","General Practice","Persons","All ages","","","2019/20","69.5971","63.8997","74.7505","60.4522","77.4173","190","273","","","Similar","Similar","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85158","Apollo Surgery","General Practice","Persons","All ages","","","2019/20","56.7797","47.7672","65.3646","42.7078","69.8363","67","118","","","Similar","Similar","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M89030","Arden Medical Centre","General Practice","Persons","All ages","","","2019/20","77.3381","72.0638","81.8672","68.7472","84.1133","215","278","","","Higher","Higher","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M89013","Arran Medical Centre","General Practice","Persons","All ages","","","2019/20","46.8619","42.4312","51.3426","39.9393","53.9075","224","478","","","Lower","Lower","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85026","Ashfield Surgery","General Practice","Persons","All ages","","","2019/20","60.8486","57.8431","63.774","56.0862","65.4131","631","1037","","","Lower","Lower","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85779","Aylesbury Surgery","General Practice","Persons","All ages","","","2019/20","74.2718","67.8963","79.7587","63.9329","82.4601","153","206","","","Similar","Similar","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M85118","Baldwins Lane Surgery","General Practice","Persons","All ages","","","2019/20","63.9831","57.6796","69.8386","53.9567","72.9217","151","236","","","Similar","Similar","20190000","","","1y"
"90614","AST003 - Patients with Asthma: Review in the last 12 months (incl. an assessment using the 3 RCP questions), denominator includes PCAs - retired after 2019/20","E38000220","NHS Birmingham and Solihull CCG","M89016","Balsall Common & Meriden Group Practice","General Practice","Persons","All ages","","","2019/20","75.6696","72.7544","78.3657","70.9844","79.8135","678","896","","","Higher","Higher","20190000","","","1y"
